region,epiweek,year,month,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
CT,201840,2018,10,4.11,0.14,6.87,2.44,4.72,5.21,2.72,4.36,0.81,1.43,1.73,0.32,0.23,0.51,1.50082
CT,201841,2018,10,4.05,0.13,6.71,2.32,4.79,5.33,2.75,4.28,0.82,1.44,1.75,0.3,0.25,0.51,1.53914
CT,201842,2018,10,4.09,0.14,7.02,2.32,4.73,5.52,2.71,4.29,0.82,1.45,1.68,0.32,0.23,0.52,1.32265
CT,201843,2018,10,4.53,0.14,7.71,2.4,4.73,5.46,2.78,4.16,0.83,1.42,1.71,0.35,0.23,0.51,1.61677
CT,201844,2018,10,4.12,0.14,7.48,2.6,4.81,5.33,2.81,4.29,0.86,1.4,1.72,0.33,0.24,0.52,1.84649
CT,201845,2018,11,3.94,0.16,7.58,2.6,4.97,5.16,2.72,4.19,0.82,1.43,1.67,0.35,0.23,0.51,2.27739
CT,201846,2018,11,3.98,0.14,8.9,2.63,4.65,5.0,3.23,4.44,0.8,1.48,1.68,0.3,0.22,0.48,2.44985
CT,201847,2018,11,4.26,0.13,8.31,2.71,4.47,4.7,3.11,4.63,0.76,1.52,1.59,0.28,0.21,0.41,2.62246
CT,201848,2018,11,4.43,0.15,8.28,2.82,4.86,5.36,3.24,4.69,0.85,1.53,1.77,0.32,0.25,0.49,2.59067
CT,201849,2018,12,4.4,0.15,8.58,2.78,4.82,5.28,3.24,4.69,0.83,1.48,1.69,0.3,0.23,0.48,3.6658
CT,201850,2018,12,4.5,0.18,8.63,2.8,4.65,5.14,3.54,4.7,0.77,1.48,1.65,0.31,0.23,0.5,3.38048
CT,201851,2018,12,4.8,0.2,9.34,3.06,4.56,4.95,3.68,4.87,0.79,1.5,1.68,0.3,0.22,0.41,4.17384
CT,201852,2018,12,5.3,0.23,11.1,3.52,4.78,5.02,4.58,5.62,0.83,1.63,1.74,0.26,0.19,0.42,4.66683
CT,201901,2019,12,5.19,0.24,10.86,3.28,5.29,5.6,4.36,5.76,0.88,1.78,1.89,0.28,0.19,0.44,5.00192
CT,201902,2019,1,5.07,0.21,9.75,2.94,5.19,5.61,4.35,5.66,0.84,1.57,1.81,0.31,0.22,0.45,5.13861
CT,201903,2019,1,5.43,0.23,9.64,2.96,4.92,5.42,4.18,5.46,0.82,1.54,1.75,0.29,0.21,0.47,5.24651
CT,201904,2019,1,5.56,0.24,10.1,2.91,5.06,5.49,4.23,5.64,0.83,1.6,1.77,0.32,0.23,0.46,4.78395
CT,201905,2019,1,5.78,0.28,9.96,3.0,4.95,5.5,4.2,5.59,0.8,1.54,1.77,0.32,0.21,0.51,4.87917
CT,201906,2019,2,6.3,0.32,10.27,3.17,5.3,6.12,4.6,6.33,0.94,1.71,1.88,0.33,0.24,0.55,5.10103
CT,201907,2019,2,5.73,0.28,9.73,3.0,5.21,5.87,4.37,5.67,0.95,1.72,1.9,0.33,0.23,0.51,5.12684
CT,201908,2019,2,5.37,0.25,9.29,2.94,5.42,6.07,4.41,5.88,0.95,1.73,1.97,0.36,0.24,0.52,4.60604
CT,201909,2019,2,5.09,0.22,8.35,2.81,5.11,6.13,4.0,5.5,0.9,1.63,1.99,0.37,0.26,0.51,4.90362
CT,201910,2019,3,5.06,0.22,8.46,2.77,5.35,6.06,4.17,5.73,0.9,1.76,1.95,0.35,0.24,0.58,4.93316
CT,201911,2019,3,5.04,0.23,8.06,2.82,5.2,6.18,4.12,5.75,0.92,1.72,1.97,0.35,0.24,0.55,3.44199
CT,201912,2019,3,5.01,0.25,8.09,2.86,5.3,6.26,4.07,5.74,0.92,1.67,2.03,0.35,0.23,0.56,3.88161
CT,201913,2019,3,4.94,0.23,7.64,2.87,5.29,6.07,4.06,5.76,0.92,1.61,2.02,0.34,0.24,0.57,4.0982
CT,201914,2019,4,4.62,0.2,7.52,2.83,5.15,5.97,3.82,5.54,0.93,1.59,2.05,0.37,0.25,0.54,3.21044
CT,201915,2019,4,4.33,0.23,7.02,2.69,5.05,5.74,3.69,5.41,0.93,1.57,1.98,0.33,0.22,0.53,3.0027
CT,201916,2019,4,4.01,0.16,6.39,2.56,5.0,5.57,3.58,5.25,0.91,1.58,1.96,0.32,0.2,0.49,3.00541
CT,201917,2019,4,3.89,0.14,5.87,2.4,5.07,6.02,3.42,5.11,0.87,1.52,1.91,0.32,0.24,0.56,2.31214
CT,201918,2019,4,3.9,0.14,6.16,2.61,4.98,6.0,3.27,4.98,0.87,1.52,1.96,0.33,0.23,0.55,1.58698
CT,201919,2019,5,3.91,0.19,6.13,2.8,4.8,5.7,3.05,4.72,0.89,1.46,1.88,0.31,0.21,0.53,1.7359
CT,201920,2019,5,4.0,0.16,6.5,2.96,4.81,5.79,3.12,4.71,0.85,1.47,1.94,0.31,0.22,0.5,1.43522
CT,201921,2019,5,3.92,0.16,6.08,2.74,4.62,5.57,3.01,4.74,0.86,1.38,1.88,0.31,0.21,0.5,0.73157
CT,201922,2019,5,3.83,0.16,5.57,2.53,4.57,5.71,3.01,4.88,0.82,1.36,1.88,0.29,0.24,0.53,0.511073
CT,201923,2019,6,3.75,0.14,5.15,2.37,4.61,5.73,2.92,4.65,0.94,1.31,1.9,0.3,0.23,0.52,0
CT,201924,2019,6,3.56,0.15,4.92,2.26,4.69,5.48,2.96,4.91,0.83,1.4,2.02,0.31,0.22,0.55,0
CT,201925,2019,6,3.65,0.14,4.88,2.22,5.18,5.88,3.2,5.07,0.9,1.48,2.19,0.27,0.22,0.56,0
CT,201926,2019,6,3.57,0.13,4.49,2.1,5.11,5.78,3.14,5.3,0.84,1.48,2.14,0.3,0.21,0.54,0
CT,201927,2019,7,3.49,0.12,4.14,2.02,4.88,5.47,3.26,5.73,0.79,1.5,2.09,0.29,0.52,0.51,0
CT,201928,2019,7,3.53,0.13,4.18,1.95,5.21,5.88,3.23,5.68,0.82,1.53,2.19,0.32,0.62,0.55,0
CT,201929,2019,7,3.59,0.13,3.86,1.86,5.15,5.58,3.15,5.6,0.84,1.53,2.26,0.27,0.29,0.49,0
CT,201930,2019,7,3.72,0.13,3.93,1.83,5.3,5.79,3.22,5.51,0.85,1.62,2.2,0.26,0.25,0.53,0
CT,201931,2019,7,3.72,0.13,3.99,1.9,5.21,5.88,3.21,5.38,0.82,1.53,2.23,0.31,0.3,0.52,0
CT,201932,2019,8,3.57,0.14,4.09,1.85,5.31,5.86,3.32,5.28,0.82,1.56,2.21,0.28,0.29,0.54,0
CT,201933,2019,8,3.71,0.13,4.21,1.88,5.32,5.79,3.17,5.23,0.81,1.55,2.16,0.32,0.3,0.56,0.335196
CT,201934,2019,8,3.69,0.14,4.24,1.85,5.14,5.54,3.08,5.14,0.85,1.5,2.13,0.27,0.23,0.51,0.560897
CT,201935,2019,8,3.4,0.12,4.37,1.85,4.97,5.34,2.96,4.72,0.77,1.43,1.92,0.3,0.23,0.47,0.454087
CT,201936,2019,9,3.55,0.12,4.94,2.09,4.73,5.24,2.86,4.73,0.85,1.48,1.91,0.28,0.26,0.48,1.43325
CT,201937,2019,9,4.12,0.16,6.27,2.64,4.98,5.51,2.96,4.63,0.91,1.54,1.92,0.34,0.23,0.49,2.50561
CT,201938,2019,9,4.39,0.16,7.34,2.87,5.03,5.66,2.99,4.62,0.92,1.54,1.93,0.33,0.24,0.53,1.72414
CT,201939,2019,9,4.44,0.18,7.19,2.57,5.24,5.73,3.07,4.65,0.96,1.62,2.0,0.32,0.27,0.55,1.78697
CT,201940,2019,9,4.15,0.18,6.83,2.36,5.22,5.65,3.12,4.74,0.97,2.16,2.0,0.32,0.26,0.58,1.24979
CT,201941,2019,10,4.0,0.17,7.02,2.32,5.19,5.63,3.06,4.64,0.9,1.78,1.95,0.3,0.27,0.57,1.57002
CT,201942,2019,10,4.09,0.15,7.02,2.38,5.29,5.59,3.15,4.71,0.96,1.7,1.99,0.33,0.26,0.52,1.79399
CT,201943,2019,10,4.11,0.15,7.34,2.35,5.25,5.7,3.2,4.71,0.96,1.66,2.0,0.34,0.27,0.56,1.76784
CT,201944,2019,10,4.15,0.16,7.29,2.48,5.14,5.62,3.21,4.6,0.9,1.62,2.02,0.31,0.27,0.54,1.81377
CT,201945,2019,11,4.21,0.15,8.11,2.71,5.25,5.55,3.26,4.67,0.91,1.62,1.99,0.31,0.29,0.52,2.02184
CT,201946,2019,11,4.36,0.15,8.59,2.75,5.14,5.61,3.31,4.95,0.92,1.79,2.02,0.34,0.24,0.51,2.02981
CT,201947,2019,11,4.46,0.18,8.66,2.72,5.08,5.75,3.48,5.04,0.93,1.79,2.02,0.36,0.26,0.51,2.45252
CT,201948,2019,11,4.18,0.16,8.48,2.84,4.77,5.11,3.59,4.78,0.89,1.6,1.84,0.29,0.22,0.43,2.61969
CT,201949,2019,12,4.47,0.18,9.04,2.82,5.01,5.42,3.54,4.85,0.91,1.65,1.91,0.34,0.65,0.51,2.60224
CT,201950,2019,12,4.7,0.19,9.0,2.75,4.96,5.48,3.6,4.88,0.86,2.03,1.92,0.3,0.4,0.51,2.68605
CT,201951,2019,12,4.95,0.22,9.58,3.0,4.92,5.05,3.72,4.87,0.83,1.71,1.81,0.29,0.27,0.45,3.46694
CT,201952,2019,12,5.91,0.29,12.34,3.58,5.13,5.39,4.4,5.51,0.95,1.89,1.98,0.29,0.21,0.44,4.81715
CT,202001,2020,12,6.1,0.29,12.78,3.52,5.78,5.96,4.5,5.8,0.99,2.01,2.15,0.32,0.26,0.47,5.32353
CT,202002,2020,1,6.02,0.34,11.18,3.12,5.66,6.09,3.99,5.41,0.9,1.85,2.09,0.32,0.3,0.51,5.28879
CT,202003,2020,1,6.69,0.35,11.08,3.11,5.57,6.15,4.04,5.39,0.91,1.76,2.11,0.33,0.28,0.51,5.87425
CT,202004,2020,1,7.23,0.39,12.23,3.25,6.88,6.16,4.48,5.63,0.91,1.77,2.23,0.32,0.25,0.54,7.33114
CT,202005,2020,1,7.78,0.46,12.77,3.5,5.52,6.25,4.27,5.6,0.98,1.75,2.08,0.35,0.27,0.53,9.08556
CT,202006,2020,2,8.04,0.5,13.41,3.58,5.71,6.6,4.48,5.72,1.03,1.89,2.2,0.33,0.24,0.52,10.2091
CT,202007,2020,2,7.57,0.45,12.5,3.54,5.78,6.36,4.56,5.76,1.01,1.89,2.18,0.34,0.27,0.51,8.98529
CT,202008,2020,2,6.74,0.41,11.27,3.33,5.99,6.53,4.43,5.7,0.98,1.86,2.19,0.36,0.28,0.58,7.78858
CT,202009,2020,2,7.02,0.37,11.21,3.38,5.62,6.2,4.24,5.82,1.09,1.81,2.1,0.35,0.24,0.6,6.39904
CT,202010,2020,3,7.43,0.38,12.3,3.82,5.45,6.12,4.26,5.86,1.18,1.78,2.04,0.48,0.25,0.58,6.19415
CT,202011,2020,3,15.0,0.87,17.73,4.72,5.05,5.83,3.94,6.08,2.01,2.02,1.71,0.38,0.21,0.54,7.01461
CT,202012,2020,3,21.61,1.24,15.71,5.04,5.76,4.79,3.18,5.63,2.52,2.44,1.6,0.26,0.17,0.42,7.40993
CT,202013,2020,3,14.69,1.04,11.49,3.41,6.04,4.83,2.96,5.02,2.28,2.54,1.67,0.33,0.17,0.46,7.15566
CT,202014,2020,3,12.85,0.9,9.97,3.06,6.09,5.18,2.88,4.88,2.07,2.52,1.72,0.31,0.18,0.48,6.32295
CT,202015,2020,4,9.88,0.73,7.78,2.54,5.78,4.9,2.8,4.57,1.78,2.27,1.83,0.35,0.2,0.46,4.75905
CT,202016,2020,4,7.64,0.53,6.2,2.01,5.51,4.87,2.79,4.34,1.47,2.1,1.85,0.39,0.2,0.43,4.64775
CT,202017,2020,4,6.82,0.47,5.66,1.74,5.41,5.18,2.8,4.48,1.39,2.05,1.82,0.35,0.22,0.48,2.64583
CT,202018,2020,4,6.47,0.39,4.79,1.6,5.25,5.16,2.69,4.44,1.22,1.96,1.83,0.34,0.21,0.47,1.65734
CT,202019,2020,5,9.09,0.3,4.44,1.51,4.93,5.03,2.72,4.3,1.06,1.78,1.78,0.34,0.19,0.46,1.35686
CT,202020,2020,5,8.67,0.31,4.17,1.45,4.92,5.07,2.65,4.22,1.04,1.75,1.84,0.32,0.17,0.45,1.26434
CT,202021,2020,5,5.46,0.27,3.88,1.42,4.68,5.02,2.6,4.24,0.98,1.63,1.75,0.32,0.2,0.44,0.939783
CT,202022,2020,5,4.61,0.27,3.35,1.35,4.59,4.94,2.7,4.35,1.07,1.67,1.85,0.32,0.19,0.48,0.843986
CT,202023,2020,6,4.45,0.21,3.13,1.29,4.65,5.0,2.67,4.27,0.98,1.57,1.79,0.33,0.2,0.46,0.595214
CT,202024,2020,6,4.31,0.24,3.03,1.3,4.71,5.26,2.78,4.53,0.91,1.64,1.91,0.32,0.23,0.48,0.52656
CT,202025,2020,6,4.38,0.27,3.14,1.32,4.78,5.43,3.04,4.72,0.87,1.59,2.01,0.32,0.19,0.51,0.486972
CT,202026,2020,6,4.72,0.3,4.18,1.52,5.1,5.69,3.13,5.27,0.94,1.66,2.12,0.32,0.2,0.52,0.496269
CT,202027,2020,6,4.7,0.31,3.54,1.55,5.15,5.51,3.12,5.13,0.95,1.74,2.22,0.35,0.19,0.51,0.526224
CT,202028,2020,7,5.11,0.33,3.41,1.6,5.27,5.78,3.17,5.25,1.02,1.71,2.21,0.35,0.2,0.53,0.647955
CT,202029,2020,7,5.45,0.34,3.42,1.69,5.4,5.8,3.12,5.12,0.98,1.76,2.16,0.34,0.22,0.53,0.521928
CT,202030,2020,7,4.99,0.29,3.39,1.74,5.44,5.68,3.19,5.37,0.93,1.69,2.19,0.34,0.21,0.56,0.583885
CT,202031,2020,7,4.97,0.29,3.49,1.78,5.4,5.59,3.19,5.35,0.88,1.86,2.14,0.34,0.21,0.54,0.596689
CT,202032,2020,8,4.5,0.26,3.48,1.66,5.02,5.25,2.95,4.97,0.85,1.62,2.01,0.32,0.2,0.5,0.523626
CT,202033,2020,8,4.69,0.28,3.69,1.8,5.22,5.69,3.09,5.2,0.88,1.65,2.11,0.35,0.21,0.55,0.513719
CT,202034,2020,8,4.96,0.29,3.83,1.89,5.38,5.63,3.04,5.0,0.87,1.66,2.11,0.35,0.23,0.59,0.586317
CT,202035,2020,8,4.74,0.25,3.72,1.8,5.21,5.44,3.02,4.82,0.86,1.59,2.12,0.29,0.21,0.51,0.727926
CT,202036,2020,8,4.69,0.3,3.81,1.76,5.17,5.68,3.01,4.96,0.9,1.63,2.12,0.37,0.21,0.51,0.584327
CT,202037,2020,9,4.74,0.28,3.92,1.72,5.07,5.73,2.94,4.94,0.87,1.61,2.1,0.41,0.2,0.55,0.682927
CT,202038,2020,9,4.78,0.3,4.33,1.83,4.92,5.68,2.77,4.72,0.92,1.57,1.88,0.4,0.22,0.53,0.75809
CT,202039,2020,9,5.0,0.34,4.56,1.92,5.11,5.82,2.81,4.54,0.96,1.6,2.01,0.4,0.25,0.52,1.04933
CT,202040,2020,9,4.87,0.4,4.59,1.86,5.17,6.09,3.01,4.59,1.01,2.31,1.97,0.42,0.21,0.55,1.09379
CT,202041,2020,10,5.19,0.38,4.94,2.03,5.16,5.89,2.99,4.63,1.05,1.72,1.94,0.37,0.23,0.6,1.21996
CT,202042,2020,10,4.69,0.3,4.72,1.95,5.18,5.56,2.92,4.48,0.97,1.67,1.97,0.39,0.23,0.54,1.26188
CT,202043,2020,10,4.86,0.33,4.8,1.96,5.38,6.02,2.97,4.63,0.99,1.66,2.09,0.38,0.24,0.59,1.07629
CT,202044,2020,10,4.84,0.34,4.93,2.04,5.23,5.57,3.0,4.52,0.95,1.64,1.93,0.42,0.21,0.54,1.43492
CT,202045,2020,11,5.02,0.39,5.02,2.04,5.12,5.21,2.71,4.13,0.87,1.6,1.84,0.45,0.21,0.51,1.29836
CT,202046,2020,11,5.3,0.38,5.41,2.0,5.38,5.86,2.94,4.5,0.97,1.74,1.98,0.39,0.24,0.54,1.34264
CT,202047,2020,11,5.35,0.39,5.38,2.01,5.34,5.67,2.92,4.52,0.97,1.73,1.94,0.37,0.21,0.58,1.2923
CT,202048,2020,11,4.89,0.38,5.04,1.9,5.2,5.38,2.9,4.38,0.96,1.76,1.88,0.32,0.17,0.49,1.19934
CT,202049,2020,11,5.05,0.36,5.07,1.86,5.65,5.71,2.87,4.5,1.01,1.79,2.06,0.35,0.25,0.54,1.42471
CT,202050,2020,12,4.96,0.34,4.98,1.77,5.49,5.57,2.91,4.42,0.98,1.77,1.95,0.34,0.26,0.55,1.50344
CT,202051,2020,12,4.48,0.3,4.71,1.65,5.08,5.04,2.73,4.16,0.91,1.73,1.81,0.34,0.21,0.47,1.11529
CT,202052,2020,12,4.38,0.32,4.56,1.72,5.15,4.95,2.92,4.27,0.9,1.75,2.01,0.29,0.18,0.45,1.16131
CT,202053,2020,12,4.78,0.35,5.05,1.89,5.73,5.51,3.33,4.66,0.94,2.0,2.72,0.28,0.2,0.46,0.987038
CT,202101,2021,1,4.69,0.35,4.81,1.76,5.66,5.76,2.94,4.66,0.91,1.82,2.04,0.32,0.19,0.51,1.06793
CT,202102,2021,1,4.58,0.33,4.72,1.67,5.6,5.77,2.96,4.72,0.94,1.78,2.04,0.33,0.22,0.54,1.02049
CT,202103,2021,1,4.51,0.3,4.54,1.68,5.61,5.73,2.95,4.68,0.96,1.8,2.09,0.36,0.2,0.52,0.700385
CT,202104,2021,1,4.66,0.29,4.55,1.64,5.51,5.55,2.86,4.56,0.94,1.78,2.02,0.35,0.24,0.52,0.678323
CT,202105,2021,2,4.32,0.29,4.19,1.6,5.63,5.68,2.98,4.57,0.96,1.82,2.12,0.37,0.23,0.54,0.530589
CT,202106,2021,2,4.21,0.23,4.23,1.57,5.52,5.78,2.99,4.63,0.94,1.82,2.1,0.36,0.21,0.54,0.511167
CT,202107,2021,2,4.08,0.23,4.16,1.58,5.71,6.0,3.01,4.69,1.0,1.85,2.18,0.35,0.23,0.63,0.459269
CT,202108,2021,2,4.03,0.22,4.09,1.59,5.7,6.19,2.99,4.7,1.02,1.83,2.16,0.4,0.25,0.58,0.452641
CT,202109,2021,3,4.05,0.24,4.14,1.57,5.51,6.08,2.96,4.72,0.99,1.75,2.11,0.4,0.27,0.59,0.472971
CT,202110,2021,3,4.21,0.25,4.17,1.6,5.33,5.96,2.93,4.62,1.02,1.66,2.06,0.38,0.24,0.58,0.725599
CT,202111,2021,3,4.19,0.26,4.21,1.63,5.19,6.01,3.02,4.81,0.98,1.67,2.02,0.36,0.25,0.56,0.619457
CT,202112,2021,3,4.4,0.29,4.24,1.73,5.21,5.99,3.0,4.86,1.03,1.62,2.09,0.41,0.24,0.55,0.644659
CT,202113,2021,3,4.7,0.32,4.47,1.75,5.25,5.8,2.98,4.87,1.0,1.56,2.02,0.32,0.23,0.55,0.574398
CT,202114,2021,4,5.26,0.41,4.47,1.7,5.54,6.06,3.21,4.95,1.04,1.67,2.17,0.36,0.25,0.61,0.699552
CT,202115,2021,4,4.85,0.31,4.53,1.71,5.76,5.98,3.23,4.98,1.08,1.76,2.2,0.33,0.26,0.59,0.623616
DC,201734,2017,8,2.76,0.0,3.51,1.58,4.0,4.21,2.24,3.37,0.46,0.95,1.28,0.19,0.16,0.4,3.98796
DC,201735,2017,8,2.83,0.06,3.86,1.72,3.59,4.0,2.42,3.46,0.55,0.97,1.34,0.19,0.14,0.4,5.74447
DC,201736,2017,9,2.86,0.15,4.68,2.07,3.5,4.09,2.64,3.39,0.49,1.01,1.26,0.3,0.18,0.3,6.05607
DC,201737,2017,9,2.97,0.04,4.73,2.04,3.73,4.75,2.36,3.56,0.56,0.95,1.36,0.28,0.11,0.39,5.07881
DC,201738,2017,9,3.16,0.11,4.92,2.06,3.84,4.75,2.35,3.55,0.52,0.99,1.26,0.29,0.15,0.4,5.05875
DC,201739,2017,9,2.96,0.08,4.93,1.98,3.8,4.61,2.22,3.46,0.62,1.09,1.32,0.3,0.18,0.44,5.92809
DC,201740,2017,10,3.06,0.14,5.02,2.04,3.74,4.51,2.35,3.45,0.57,1.01,1.34,0.3,0.15,0.38,1.91672
DC,201741,2017,10,2.98,0.07,5.03,1.94,3.69,4.53,2.4,3.5,0.59,1.06,1.41,0.3,0.18,0.34,1.96893
DC,201742,2017,10,3.06,0.15,5.14,1.91,3.71,4.42,2.42,3.35,0.63,1.13,1.27,0.31,0.19,0.39,2.0171
DC,201743,2017,10,3.19,0.07,5.39,1.95,3.76,4.34,2.48,3.55,0.56,1.0,1.38,0.29,0.17,0.42,1.85678
DC,201744,2017,10,3.1,0.09,5.64,2.14,3.79,4.27,2.4,3.36,0.59,1.07,1.37,0.27,0.21,0.41,1.65856
DC,201745,2017,11,3.43,0.09,5.81,2.31,4.0,4.11,2.49,3.42,0.57,1.1,1.29,0.26,0.14,0.38,2.23842
DC,201746,2017,11,3.52,0.09,6.37,2.41,4.16,4.26,2.67,3.55,0.6,1.11,1.36,0.28,0.16,0.4,2.31138
DC,201747,2017,11,3.36,0.13,6.38,2.28,3.63,3.79,2.63,3.62,0.55,1.09,1.22,0.28,0.17,0.27,2.19801
DC,201748,2017,11,3.68,0.1,6.91,2.5,4.28,4.46,2.94,3.8,0.64,1.08,1.36,0.31,0.18,0.35,2.64412
DC,201749,2017,12,3.5,0.1,7.11,2.42,4.05,4.17,3.0,3.87,0.59,1.18,1.3,0.24,0.18,0.38,2.49746
DC,201750,2017,12,3.62,0.13,6.59,2.54,3.85,4.01,3.13,3.82,0.59,1.05,1.3,0.23,0.19,0.37,2.54612
DC,201751,2017,12,3.95,0.16,7.38,2.63,3.72,4.01,3.34,4.16,0.5,1.11,1.35,0.23,0.09,0.31,2.25352
DC,201752,2017,12,4.18,0.13,8.39,2.58,3.9,3.92,3.26,4.27,0.58,0.91,1.26,0.26,0.11,0.33,2.78897
DC,201801,2018,1,4.66,0.23,9.35,2.82,4.44,4.25,3.56,4.63,0.56,1.13,1.42,0.29,0.12,0.27,2.90916
DC,201802,2018,1,4.59,0.21,8.78,2.47,4.24,4.73,3.13,4.17,0.61,1.17,1.38,0.27,0.15,0.37,2.88391
DC,201803,2018,1,5.23,0.24,9.48,2.53,4.19,4.85,3.17,4.2,0.59,1.1,1.33,0.28,0.16,0.39,3.53351
DC,201804,2018,1,5.78,0.25,11.03,2.6,4.23,5.44,3.24,4.24,0.61,1.17,1.5,0.28,0.12,0.41,4.23887
DC,201805,2018,1,5.89,0.25,10.85,2.6,4.13,5.42,3.06,4.34,0.61,1.27,1.33,0.32,0.17,0.41,5.25907
DC,201806,2018,2,5.67,0.24,10.32,2.67,4.18,5.21,3.48,4.46,0.61,1.34,1.39,0.23,0.17,0.42,5.08086
DC,201807,2018,2,4.93,0.19,8.85,2.54,4.12,4.85,3.11,4.09,0.67,1.36,1.5,0.2,0.2,0.41,5.29988
DC,201808,2018,2,4.33,0.2,7.01,2.22,4.33,4.91,2.84,3.92,0.67,1.22,1.56,0.22,0.23,0.41,3.88872
DC,201809,2018,2,3.79,0.13,6.26,2.29,4.28,4.77,2.66,3.69,0.68,1.29,1.43,0.23,0.23,0.47,2.60078
DC,201810,2018,3,3.58,0.12,5.96,2.27,3.96,4.72,2.46,3.76,0.58,1.17,1.46,0.26,0.17,0.36,2.40906
DC,201811,2018,3,3.53,0.12,5.58,2.18,3.93,4.69,2.42,3.74,0.56,1.11,1.37,0.24,0.17,0.42,2.73463
DC,201812,2018,3,3.41,0.12,5.52,2.2,3.77,4.46,2.81,3.91,0.58,1.16,1.35,0.2,0.14,0.41,2.73201
DC,201813,2018,3,3.46,0.11,5.54,2.13,4.02,4.81,2.69,3.83,0.61,1.14,1.46,0.2,0.17,0.39,2.21192
DC,201814,2018,4,3.27,0.14,5.03,2.13,3.98,4.71,2.77,4.08,0.62,1.04,1.43,0.2,0.15,0.42,1.97112
DC,201815,2018,4,3.24,0.15,4.65,2.11,4.01,4.63,2.56,3.81,0.49,1.1,1.45,0.21,0.14,0.46,1.68436
DC,201816,2018,4,3.16,0.1,4.61,2.03,3.88,4.54,2.57,4.1,0.61,1.09,1.38,0.26,0.17,0.41,1.47955
DC,201817,2018,4,3.21,0.11,4.69,2.18,3.8,5.2,2.54,3.8,0.69,1.19,1.42,0.26,0.12,0.43,1.60439
DC,201818,2018,4,3.24,0.11,5.06,2.14,3.92,4.49,2.46,3.66,0.69,1.08,1.34,0.23,0.18,0.41,1.48168
DC,201819,2018,5,3.05,0.1,4.71,2.03,3.69,4.25,2.43,3.7,0.69,1.01,1.4,0.18,0.21,0.34,1.78303
DC,201820,2018,5,3.05,0.06,4.31,1.86,3.91,4.27,2.3,3.62,0.51,1.33,1.27,0.2,0.16,0.39,1.48411
DC,201821,2018,5,3.02,0.07,4.35,2.12,3.73,4.19,2.25,3.68,0.6,1.02,1.3,0.24,0.21,0.33,1.63837
DC,201822,2018,5,2.99,0.11,4.37,1.96,3.82,4.4,2.46,3.93,0.6,1.08,1.32,0.25,0.17,0.39,1.42974
DC,201823,2018,6,3.07,0.09,4.26,2.12,3.79,4.36,2.28,3.71,0.56,1.11,1.29,0.25,0.13,0.37,1.611
DC,201824,2018,6,3.26,0.11,4.41,2.2,3.77,4.48,2.38,3.83,0.54,1.03,1.36,0.24,0.17,0.41,0.829155
DC,201825,2018,6,3.14,0.1,4.22,1.99,3.81,4.39,2.3,3.72,0.57,1.01,1.4,0.25,0.15,0.37,1.64323
DC,201826,2018,6,3.31,0.13,3.88,1.98,3.86,4.43,2.47,3.76,0.56,1.03,1.47,0.2,0.17,0.4,1.4592
DC,201827,2018,7,3.23,0.04,3.9,1.93,3.86,4.3,2.65,4.33,0.62,1.01,1.41,0.26,0.14,0.39,1.18168
DC,201828,2018,7,3.07,0.12,3.72,1.91,4.06,4.57,2.47,4.36,0.62,1.03,1.4,0.26,0.18,0.43,1.20312
DC,201829,2018,7,2.94,0.1,3.8,1.77,3.92,4.59,2.43,3.99,0.56,1.08,1.41,0.26,0.23,0.47,1.05352
DC,201830,2018,7,3.27,0.1,3.39,1.62,4.28,4.76,2.53,4.39,0.52,1.06,1.45,0.24,0.14,0.39,1.03181
DC,201831,2018,7,3.22,0.1,3.41,1.68,3.98,4.57,2.43,4.28,0.53,1.08,1.38,0.21,0.16,0.44,0.868696
DC,201832,2018,8,3.23,0.06,3.69,1.67,4.15,4.59,2.43,4.19,0.59,1.09,1.46,0.23,0.2,0.4,0.972733
DC,201833,2018,8,3.08,0.07,3.71,1.72,4.19,4.53,2.34,3.99,0.57,1.13,1.5,0.27,0.16,0.42,1.09916
DC,201834,2018,8,3.22,0.1,3.81,1.66,4.16,4.54,2.43,4.0,0.58,1.06,1.4,0.27,0.13,0.37,1.24419
DC,201835,2018,8,3.13,0.13,4.06,1.86,4.04,4.49,2.44,3.98,0.54,1.04,1.47,0.25,0.17,0.38,1.34153
DC,201836,2018,9,3.15,0.14,4.37,1.88,4.1,4.34,2.42,3.91,0.62,1.06,1.39,0.3,0.2,0.41,1.35528
DC,201837,2018,9,3.27,0.12,4.8,2.27,4.01,4.45,2.26,3.7,0.55,1.11,1.43,0.28,0.22,0.43,1.30639
DC,201838,2018,9,3.54,0.14,5.45,2.25,4.15,4.62,2.44,3.69,0.69,1.12,1.36,0.26,0.22,0.43,1.85339
DC,201839,2018,9,3.46,0.11,5.65,2.24,4.08,4.5,2.54,3.54,0.6,1.09,1.29,0.28,0.17,0.44,2.09455
DC,201840,2018,10,3.68,0.09,5.91,2.34,4.01,4.63,2.46,3.75,0.65,1.13,1.33,0.3,0.18,0.4,2.17196
